CrimeKey,CrimeCode,CrimeDescription
6338,407,PUBLIC INTOXICATION
6339,407,ROBBERY
6340,407,SEXUAL ASSAULT
6341,407,SHOPLIFTING
6342,407,TRAFFIC VIOLATION
6343,407,VANDALISM
6344,407,VEHICLE - STOLEN
6345,408,ARSON
6346,408,ASSAULT
6347,408,BURGLARY
6348,408,COUNTERFEITING
6349,408,CYBERCRIME
6350,408,DOMESTIC VIOLENCE
6351,408,DRUG OFFENSE
6352,408,EXTORTION
6353,408,FIREARM OFFENSE
6354,408,FRAUD
6355,408,HOMICIDE
6356,408,IDENTITY THEFT
6357,408,ILLEGAL POSSESSION
6358,408,KIDNAPPING
6359,408,PUBLIC INTOXICATION
6360,408,ROBBERY
6361,408,SEXUAL ASSAULT
6362,408,SHOPLIFTING
6363,408,TRAFFIC VIOLATION
6364,408,VANDALISM
6365,408,VEHICLE - STOLEN
6366,409,ARSON
6367,409,ASSAULT
6368,409,BURGLARY
6369,409,COUNTERFEITING
6370,409,DOMESTIC VIOLENCE
6371,409,DRUG OFFENSE
6372,409,EXTORTION
6373,409,FIREARM OFFENSE
6374,409,FRAUD
6375,409,HOMICIDE
6376,409,IDENTITY THEFT
6377,409,ILLEGAL POSSESSION
6378,409,KIDNAPPING
6379,409,PUBLIC INTOXICATION
6380,409,ROBBERY
6381,409,SEXUAL ASSAULT
6382,409,SHOPLIFTING
6383,409,TRAFFIC VIOLATION
6384,409,VANDALISM
6385,410,ARSON
6386,410,ASSAULT
6387,410,BURGLARY
6388,410,COUNTERFEITING
6389,410,CYBERCRIME
6390,410,DRUG OFFENSE
6391,410,EXTORTION
6392,410,FIREARM OFFENSE
6393,410,FRAUD
6394,410,HOMICIDE
6395,410,IDENTITY THEFT
6396,410,ILLEGAL POSSESSION
6397,410,KIDNAPPING
6398,410,PUBLIC INTOXICATION
6399,410,ROBBERY
6400,410,SEXUAL ASSAULT
6401,410,TRAFFIC VIOLATION
6402,410,VANDALISM
6403,410,VEHICLE - STOLEN
6404,411,ARSON
6405,411,ASSAULT
6406,411,BURGLARY
6407,411,COUNTERFEITING
6408,411,CYBERCRIME
6409,411,DOMESTIC VIOLENCE
6410,411,DRUG OFFENSE
6411,411,EXTORTION
6412,411,FIREARM OFFENSE
6413,411,FRAUD
6414,411,HOMICIDE
6415,411,IDENTITY THEFT
6416,411,ILLEGAL POSSESSION
6417,411,KIDNAPPING
6418,411,PUBLIC INTOXICATION
6419,411,ROBBERY
6420,411,SEXUAL ASSAULT
6421,411,SHOPLIFTING
6422,411,TRAFFIC VIOLATION
6423,411,VANDALISM
6424,411,VEHICLE - STOLEN
6425,412,ARSON
6426,412,ASSAULT
6427,412,BURGLARY
6428,412,COUNTERFEITING
6429,412,CYBERCRIME
6430,412,DOMESTIC VIOLENCE
6431,412,DRUG OFFENSE
6432,412,EXTORTION
6433,412,FIREARM OFFENSE
6434,412,FRAUD
6435,412,HOMICIDE
6436,412,IDENTITY THEFT
6437,412,ILLEGAL POSSESSION
6438,412,KIDNAPPING
6439,412,PUBLIC INTOXICATION
6440,412,ROBBERY
6441,412,SEXUAL ASSAULT
6442,412,SHOPLIFTING
6443,412,TRAFFIC VIOLATION
6444,412,VANDALISM
6445,412,VEHICLE - STOLEN
6446,413,ARSON
6447,413,ASSAULT
6448,413,BURGLARY
6449,413,COUNTERFEITING
6450,413,CYBERCRIME
6451,413,DOMESTIC VIOLENCE
6452,413,DRUG OFFENSE
6453,413,EXTORTION
6454,413,FIREARM OFFENSE
6455,413,FRAUD
6456,413,HOMICIDE
6457,413,IDENTITY THEFT
6458,413,ILLEGAL POSSESSION
6459,413,KIDNAPPING
6460,413,PUBLIC INTOXICATION
6461,413,SEXUAL ASSAULT
6462,413,SHOPLIFTING
6463,413,TRAFFIC VIOLATION
6464,413,VANDALISM
6465,413,VEHICLE - STOLEN
6466,414,ARSON
6467,414,ASSAULT
6468,414,BURGLARY
6469,414,COUNTERFEITING
6470,414,CYBERCRIME
6471,414,DOMESTIC VIOLENCE
6472,414,DRUG OFFENSE
6473,414,EXTORTION
6474,414,FIREARM OFFENSE
6475,414,FRAUD
6476,414,IDENTITY THEFT
6477,414,ILLEGAL POSSESSION
6478,414,KIDNAPPING
6479,414,PUBLIC INTOXICATION
6480,414,ROBBERY
6481,414,SEXUAL ASSAULT
6482,414,SHOPLIFTING
6483,414,TRAFFIC VIOLATION
6484,414,VANDALISM
6485,414,VEHICLE - STOLEN
6486,415,ARSON
6487,415,ASSAULT
6488,415,BURGLARY
6489,415,COUNTERFEITING
6490,415,CYBERCRIME
6491,415,DOMESTIC VIOLENCE
6492,415,DRUG OFFENSE
6493,415,EXTORTION
6494,415,FIREARM OFFENSE
6495,415,FRAUD
6496,415,HOMICIDE
6497,415,IDENTITY THEFT
6498,415,ILLEGAL POSSESSION
6499,415,KIDNAPPING
6500,415,PUBLIC INTOXICATION
6501,415,ROBBERY
6502,415,SHOPLIFTING
6503,415,TRAFFIC VIOLATION
6504,415,VANDALISM
6505,416,ARSON
6506,416,ASSAULT
6507,416,BURGLARY
6508,416,COUNTERFEITING
6509,416,CYBERCRIME
6510,416,DOMESTIC VIOLENCE
6511,416,DRUG OFFENSE
6512,416,EXTORTION
6513,416,FIREARM OFFENSE
6514,416,FRAUD
6515,416,HOMICIDE
6516,416,IDENTITY THEFT
6517,416,ILLEGAL POSSESSION
6518,416,KIDNAPPING
6519,416,PUBLIC INTOXICATION
6520,416,ROBBERY
6521,416,SEXUAL ASSAULT
6522,416,SHOPLIFTING
6523,416,TRAFFIC VIOLATION
6524,416,VANDALISM
6525,416,VEHICLE - STOLEN
6526,417,ARSON
6527,417,ASSAULT
6528,417,BURGLARY
6529,417,COUNTERFEITING
6530,417,CYBERCRIME
6531,417,DOMESTIC VIOLENCE
6532,417,DRUG OFFENSE
6533,417,EXTORTION
6534,417,FIREARM OFFENSE
6535,417,FRAUD
6536,417,HOMICIDE
6537,417,IDENTITY THEFT
6538,417,ILLEGAL POSSESSION
6539,417,KIDNAPPING
6540,417,PUBLIC INTOXICATION
6541,417,ROBBERY
6542,417,SHOPLIFTING
6543,417,TRAFFIC VIOLATION
6544,417,VANDALISM
6545,417,VEHICLE - STOLEN
6546,418,ARSON
6547,418,ASSAULT
6548,418,BURGLARY
6549,418,COUNTERFEITING
6550,418,CYBERCRIME
6551,418,DOMESTIC VIOLENCE
6552,418,DRUG OFFENSE
6553,418,EXTORTION
6554,418,FIREARM OFFENSE
6555,418,FRAUD
6556,418,HOMICIDE
6557,418,IDENTITY THEFT
6558,418,ILLEGAL POSSESSION
6559,418,KIDNAPPING
6560,418,PUBLIC INTOXICATION
6561,418,ROBBERY
6562,418,SEXUAL ASSAULT
6563,418,SHOPLIFTING
6564,418,VANDALISM
6565,418,VEHICLE - STOLEN
6566,419,ARSON
6567,419,ASSAULT
6568,419,BURGLARY
6569,419,COUNTERFEITING
6570,419,CYBERCRIME
6571,419,DOMESTIC VIOLENCE
6572,419,DRUG OFFENSE
6573,419,EXTORTION
6574,419,FIREARM OFFENSE
6575,419,FRAUD
6576,419,HOMICIDE
6577,419,IDENTITY THEFT
6578,419,ILLEGAL POSSESSION
6579,419,KIDNAPPING
6580,419,PUBLIC INTOXICATION
6581,419,ROBBERY
6582,419,SHOPLIFTING
6583,419,TRAFFIC VIOLATION
6584,419,VANDALISM
6585,419,VEHICLE - STOLEN
6586,420,ARSON
6587,420,ASSAULT
6588,420,BURGLARY
6589,420,COUNTERFEITING
6590,420,CYBERCRIME
6591,420,DOMESTIC VIOLENCE
6592,420,DRUG OFFENSE
6593,420,EXTORTION
6594,420,FIREARM OFFENSE
6595,420,FRAUD
6596,420,HOMICIDE
6597,420,IDENTITY THEFT
6598,420,ILLEGAL POSSESSION
6599,420,KIDNAPPING
6600,420,PUBLIC INTOXICATION
6601,420,ROBBERY
6602,420,SEXUAL ASSAULT
6603,420,SHOPLIFTING
6604,420,TRAFFIC VIOLATION
6605,420,VANDALISM
6606,420,VEHICLE - STOLEN
6607,421,ARSON
6608,421,ASSAULT
6609,421,BURGLARY
6610,421,COUNTERFEITING
6611,421,DOMESTIC VIOLENCE
6612,421,DRUG OFFENSE
6613,421,EXTORTION
6614,421,FIREARM OFFENSE
6615,421,FRAUD
6616,421,HOMICIDE
6617,421,IDENTITY THEFT
6618,421,ILLEGAL POSSESSION
6619,421,KIDNAPPING
6620,421,PUBLIC INTOXICATION
6621,421,ROBBERY
6622,421,SEXUAL ASSAULT
6623,421,SHOPLIFTING
6624,421,TRAFFIC VIOLATION
6625,421,VANDALISM
6626,421,VEHICLE - STOLEN
6627,422,ARSON
6628,422,ASSAULT
6629,422,BURGLARY
6630,422,COUNTERFEITING
6631,422,CYBERCRIME
6632,422,DOMESTIC VIOLENCE
6633,422,DRUG OFFENSE
6634,422,EXTORTION
6635,422,FIREARM OFFENSE
6636,422,FRAUD
6637,422,HOMICIDE
6638,422,IDENTITY THEFT
6639,422,ILLEGAL POSSESSION
6640,422,KIDNAPPING
6641,422,PUBLIC INTOXICATION
6642,422,ROBBERY
6643,422,SEXUAL ASSAULT
6644,422,SHOPLIFTING
6645,422,TRAFFIC VIOLATION
6646,422,VANDALISM
6647,422,VEHICLE - STOLEN
6648,423,ARSON
6649,423,ASSAULT
6650,423,BURGLARY
6651,423,COUNTERFEITING
6652,423,CYBERCRIME
6653,423,DOMESTIC VIOLENCE
6654,423,DRUG OFFENSE
6655,423,EXTORTION
6656,423,FIREARM OFFENSE
6657,423,FRAUD
6658,423,HOMICIDE
6659,423,IDENTITY THEFT
6660,423,ILLEGAL POSSESSION
6661,423,KIDNAPPING
6662,423,ROBBERY
6663,423,SEXUAL ASSAULT
6664,423,SHOPLIFTING
6665,423,TRAFFIC VIOLATION
6666,423,VANDALISM
6667,423,VEHICLE - STOLEN
6668,424,ARSON
6669,424,ASSAULT
6670,424,BURGLARY
6671,424,COUNTERFEITING
6672,424,CYBERCRIME
6673,424,DOMESTIC VIOLENCE
6674,424,DRUG OFFENSE
6675,424,EXTORTION
6676,424,FIREARM OFFENSE
6677,424,FRAUD
6678,424,HOMICIDE
6679,424,IDENTITY THEFT
6680,424,ILLEGAL POSSESSION
6681,424,KIDNAPPING
6682,424,PUBLIC INTOXICATION
6683,424,ROBBERY
6684,424,SEXUAL ASSAULT
6685,424,SHOPLIFTING
6686,424,TRAFFIC VIOLATION
6687,424,VANDALISM
6688,424,VEHICLE - STOLEN
6689,425,ASSAULT
6690,425,BURGLARY
6691,425,COUNTERFEITING
6692,425,CYBERCRIME
6693,425,DOMESTIC VIOLENCE
6694,425,DRUG OFFENSE
6695,425,EXTORTION
6696,425,FIREARM OFFENSE
6697,425,FRAUD
6698,425,HOMICIDE
6699,425,IDENTITY THEFT
6700,425,ILLEGAL POSSESSION
6701,425,PUBLIC INTOXICATION
6702,425,ROBBERY
6703,425,SEXUAL ASSAULT
6704,425,SHOPLIFTING
6705,425,TRAFFIC VIOLATION
6706,425,VANDALISM
6707,425,VEHICLE - STOLEN
6708,426,ARSON
6709,426,ASSAULT
6710,426,BURGLARY
6711,426,COUNTERFEITING
6712,426,CYBERCRIME
6713,426,DOMESTIC VIOLENCE
6714,426,DRUG OFFENSE
6715,426,EXTORTION
6716,426,FIREARM OFFENSE
6717,426,FRAUD
6718,426,HOMICIDE
6719,426,IDENTITY THEFT
6720,426,ILLEGAL POSSESSION
6721,426,KIDNAPPING
6722,426,PUBLIC INTOXICATION
6723,426,ROBBERY
6724,426,SEXUAL ASSAULT
6725,426,SHOPLIFTING
6726,426,TRAFFIC VIOLATION
6727,426,VANDALISM
6728,426,VEHICLE - STOLEN
6729,427,ARSON
6730,427,ASSAULT
6731,427,BURGLARY
6732,427,COUNTERFEITING
6733,427,CYBERCRIME
6734,427,DOMESTIC VIOLENCE
6735,427,DRUG OFFENSE
6736,427,EXTORTION
6737,427,FIREARM OFFENSE
6738,427,FRAUD
6739,427,HOMICIDE
6740,427,IDENTITY THEFT
6741,427,ILLEGAL POSSESSION
6742,427,KIDNAPPING
6743,427,PUBLIC INTOXICATION
6744,427,ROBBERY
6745,427,SEXUAL ASSAULT
6746,427,SHOPLIFTING
6747,427,TRAFFIC VIOLATION
6748,427,VANDALISM
6749,427,VEHICLE - STOLEN
6750,428,ARSON
6751,428,ASSAULT
6752,428,BURGLARY
6753,428,COUNTERFEITING
6754,428,CYBERCRIME
6755,428,DOMESTIC VIOLENCE
6756,428,DRUG OFFENSE
6757,428,EXTORTION
6758,428,FIREARM OFFENSE
6759,428,FRAUD
6760,428,HOMICIDE
6761,428,IDENTITY THEFT
6762,428,ILLEGAL POSSESSION
6763,428,KIDNAPPING
6764,428,PUBLIC INTOXICATION
6765,428,ROBBERY
6766,428,SEXUAL ASSAULT
6767,428,SHOPLIFTING
6768,428,TRAFFIC VIOLATION
6769,428,VANDALISM
6770,428,VEHICLE - STOLEN
6771,429,ARSON
6772,429,ASSAULT
6773,429,BURGLARY
6774,429,COUNTERFEITING
6775,429,CYBERCRIME
6776,429,DOMESTIC VIOLENCE
6777,429,DRUG OFFENSE
6778,429,EXTORTION
6779,429,FIREARM OFFENSE
6780,429,FRAUD
6781,429,HOMICIDE
6782,429,IDENTITY THEFT
6783,429,ILLEGAL POSSESSION
6784,429,KIDNAPPING
6785,429,PUBLIC INTOXICATION
6786,429,ROBBERY
6787,429,SEXUAL ASSAULT
6788,429,SHOPLIFTING
6789,429,TRAFFIC VIOLATION
6790,429,VANDALISM
6791,429,VEHICLE - STOLEN
6792,430,ARSON
6793,430,ASSAULT
6794,430,BURGLARY
6795,430,COUNTERFEITING
6796,430,CYBERCRIME
6797,430,DOMESTIC VIOLENCE
6798,430,DRUG OFFENSE
6799,430,EXTORTION
6800,430,FIREARM OFFENSE
6801,430,FRAUD
6802,430,HOMICIDE
6803,430,IDENTITY THEFT
6804,430,ILLEGAL POSSESSION
6805,430,KIDNAPPING
6806,430,PUBLIC INTOXICATION
6807,430,ROBBERY
6808,430,SEXUAL ASSAULT
6809,430,SHOPLIFTING
6810,430,TRAFFIC VIOLATION
6811,430,VANDALISM
6812,430,VEHICLE - STOLEN
6813,431,ARSON
6814,431,ASSAULT
6815,431,BURGLARY
6816,431,COUNTERFEITING
6817,431,CYBERCRIME
6818,431,DOMESTIC VIOLENCE
6819,431,DRUG OFFENSE
6820,431,EXTORTION
6821,431,FIREARM OFFENSE
6822,431,FRAUD
6823,431,HOMICIDE
6824,431,IDENTITY THEFT
6825,431,ILLEGAL POSSESSION
6826,431,KIDNAPPING
6827,431,PUBLIC INTOXICATION
6828,431,ROBBERY
6829,431,SEXUAL ASSAULT
6830,431,SHOPLIFTING
6831,431,TRAFFIC VIOLATION
6832,431,VANDALISM
6833,431,VEHICLE - STOLEN
6834,432,ARSON
6835,432,ASSAULT
6836,432,BURGLARY
6837,432,COUNTERFEITING
6838,432,CYBERCRIME
6839,432,DOMESTIC VIOLENCE
6840,432,DRUG OFFENSE
6841,432,EXTORTION
6842,432,FIREARM OFFENSE
6843,432,FRAUD
6844,432,HOMICIDE
6845,432,IDENTITY THEFT
6846,432,ILLEGAL POSSESSION
6847,432,KIDNAPPING
6848,432,PUBLIC INTOXICATION
6849,432,ROBBERY
6850,432,SEXUAL ASSAULT
6851,432,SHOPLIFTING
6852,432,TRAFFIC VIOLATION
6853,432,VANDALISM
6854,432,VEHICLE - STOLEN
6855,433,ARSON
6856,433,ASSAULT
6857,433,BURGLARY
6858,433,COUNTERFEITING
6859,433,CYBERCRIME
6860,433,DOMESTIC VIOLENCE
6861,433,DRUG OFFENSE
6862,433,EXTORTION
6863,433,FIREARM OFFENSE
6864,433,FRAUD
6865,433,HOMICIDE
6866,433,IDENTITY THEFT
6867,433,ILLEGAL POSSESSION
6868,433,KIDNAPPING
6869,433,PUBLIC INTOXICATION
6870,433,ROBBERY
6871,433,SEXUAL ASSAULT
6872,433,SHOPLIFTING
6873,433,TRAFFIC VIOLATION
6874,433,VANDALISM
6875,433,VEHICLE - STOLEN
6876,434,ARSON
6877,434,ASSAULT
6878,434,BURGLARY
6879,434,COUNTERFEITING
6880,434,CYBERCRIME
6881,434,DOMESTIC VIOLENCE
6882,434,DRUG OFFENSE
6883,434,EXTORTION
6884,434,FIREARM OFFENSE
6885,434,FRAUD
6886,434,HOMICIDE
6887,434,IDENTITY THEFT
6888,434,ILLEGAL POSSESSION
6889,434,KIDNAPPING
6890,434,PUBLIC INTOXICATION
6891,434,SEXUAL ASSAULT
6892,434,SHOPLIFTING
6893,434,TRAFFIC VIOLATION
6894,434,VANDALISM
6895,434,VEHICLE - STOLEN
6896,435,ARSON
6897,435,ASSAULT
6898,435,BURGLARY
6899,435,COUNTERFEITING
6900,435,CYBERCRIME
6901,435,DOMESTIC VIOLENCE
6902,435,DRUG OFFENSE
6903,435,EXTORTION
6904,435,FIREARM OFFENSE
6905,435,FRAUD
6906,435,HOMICIDE
6907,435,IDENTITY THEFT
6908,435,ILLEGAL POSSESSION
6909,435,KIDNAPPING
6910,435,PUBLIC INTOXICATION
6911,435,ROBBERY
6912,435,SEXUAL ASSAULT
6913,435,SHOPLIFTING
6914,435,TRAFFIC VIOLATION
6915,435,VANDALISM
6916,435,VEHICLE - STOLEN
6917,436,ARSON
6918,436,ASSAULT
6919,436,BURGLARY
6920,436,COUNTERFEITING
6921,436,CYBERCRIME
6922,436,DOMESTIC VIOLENCE
6923,436,DRUG OFFENSE
6924,436,EXTORTION
6925,436,FIREARM OFFENSE
6926,436,FRAUD
6927,436,HOMICIDE
6928,436,IDENTITY THEFT
6929,436,ILLEGAL POSSESSION
6930,436,KIDNAPPING
6931,436,PUBLIC INTOXICATION
6932,436,ROBBERY
6933,436,SEXUAL ASSAULT
6934,436,SHOPLIFTING
6935,436,TRAFFIC VIOLATION
6936,436,VANDALISM
6937,436,VEHICLE - STOLEN
6938,437,ARSON
6939,437,ASSAULT
6940,437,BURGLARY
6941,437,COUNTERFEITING
6942,437,CYBERCRIME
6943,437,DOMESTIC VIOLENCE
6944,437,DRUG OFFENSE
6945,437,EXTORTION
6946,437,FIREARM OFFENSE
6947,437,FRAUD
6948,437,HOMICIDE
6949,437,IDENTITY THEFT
6950,437,ILLEGAL POSSESSION
6951,437,KIDNAPPING
6952,437,PUBLIC INTOXICATION
6953,437,ROBBERY
6954,437,SEXUAL ASSAULT
6955,437,SHOPLIFTING
6956,437,TRAFFIC VIOLATION
6957,437,VANDALISM
6958,437,VEHICLE - STOLEN
6959,438,ARSON
6960,438,ASSAULT
6961,438,BURGLARY
6962,438,COUNTERFEITING
6963,438,CYBERCRIME
6964,438,DOMESTIC VIOLENCE
6965,438,DRUG OFFENSE
6966,438,EXTORTION
6967,438,FIREARM OFFENSE
6968,438,FRAUD
6969,438,HOMICIDE
6970,438,IDENTITY THEFT
6971,438,ILLEGAL POSSESSION
6972,438,KIDNAPPING
6973,438,PUBLIC INTOXICATION
6974,438,ROBBERY
6975,438,SEXUAL ASSAULT
6976,438,SHOPLIFTING
6977,438,TRAFFIC VIOLATION
6978,438,VANDALISM
6979,438,VEHICLE - STOLEN
6980,439,ARSON
6981,439,ASSAULT
6982,439,BURGLARY
6983,439,COUNTERFEITING
6984,439,CYBERCRIME
6985,439,DOMESTIC VIOLENCE
6986,439,DRUG OFFENSE
6987,439,EXTORTION
6988,439,FIREARM OFFENSE
6989,439,FRAUD
6990,439,HOMICIDE
6991,439,IDENTITY THEFT
6992,439,ILLEGAL POSSESSION
6993,439,KIDNAPPING
6994,439,PUBLIC INTOXICATION
6995,439,ROBBERY
6996,439,SEXUAL ASSAULT
6997,439,SHOPLIFTING
6998,439,TRAFFIC VIOLATION
6999,439,VANDALISM
7000,439,VEHICLE - STOLEN
7001,440,ARSON
7002,440,ASSAULT
7003,440,BURGLARY
7004,440,COUNTERFEITING
7005,440,CYBERCRIME
7006,440,DOMESTIC VIOLENCE
7007,440,DRUG OFFENSE
7008,440,FIREARM OFFENSE
7009,440,FRAUD
7010,440,HOMICIDE
7011,440,IDENTITY THEFT
7012,440,ILLEGAL POSSESSION
7013,440,KIDNAPPING
7014,440,PUBLIC INTOXICATION
7015,440,ROBBERY
7016,440,SEXUAL ASSAULT
7017,440,SHOPLIFTING
7018,440,TRAFFIC VIOLATION
7019,440,VANDALISM
7020,440,VEHICLE - STOLEN
7021,441,ARSON
7022,441,ASSAULT
7023,441,BURGLARY
7024,441,COUNTERFEITING
7025,441,CYBERCRIME
7026,441,DOMESTIC VIOLENCE
7027,441,DRUG OFFENSE
7028,441,EXTORTION
7029,441,FIREARM OFFENSE
7030,441,FRAUD
7031,441,HOMICIDE
7032,441,IDENTITY THEFT
7033,441,ILLEGAL POSSESSION
7034,441,KIDNAPPING
7035,441,PUBLIC INTOXICATION
7036,441,ROBBERY
7037,441,SHOPLIFTING
7038,441,TRAFFIC VIOLATION
7039,441,VANDALISM
7040,441,VEHICLE - STOLEN
7041,442,ARSON
7042,442,ASSAULT
7043,442,BURGLARY
7044,442,COUNTERFEITING
7045,442,CYBERCRIME
7046,442,DOMESTIC VIOLENCE
7047,442,DRUG OFFENSE
7048,442,EXTORTION
7049,442,FIREARM OFFENSE
7050,442,FRAUD
7051,442,HOMICIDE
7052,442,IDENTITY THEFT
7053,442,ILLEGAL POSSESSION
7054,442,KIDNAPPING
7055,442,PUBLIC INTOXICATION
7056,442,ROBBERY
7057,442,SEXUAL ASSAULT
7058,442,SHOPLIFTING
7059,442,TRAFFIC VIOLATION
7060,442,VANDALISM
7061,442,VEHICLE - STOLEN
7062,443,ARSON
7063,443,ASSAULT
7064,443,BURGLARY
7065,443,COUNTERFEITING
7066,443,CYBERCRIME
7067,443,DOMESTIC VIOLENCE
7068,443,DRUG OFFENSE
7069,443,EXTORTION
7070,443,FIREARM OFFENSE
7071,443,FRAUD
7072,443,HOMICIDE
7073,443,IDENTITY THEFT
7074,443,ILLEGAL POSSESSION
7075,443,KIDNAPPING
7076,443,PUBLIC INTOXICATION
7077,443,ROBBERY
7078,443,SEXUAL ASSAULT
7079,443,SHOPLIFTING
7080,443,TRAFFIC VIOLATION
7081,443,VANDALISM
7082,443,VEHICLE - STOLEN
7083,444,ARSON
7084,444,ASSAULT
7085,444,BURGLARY
7086,444,COUNTERFEITING
7087,444,CYBERCRIME
7088,444,DOMESTIC VIOLENCE
7089,444,DRUG OFFENSE
7090,444,EXTORTION
7091,444,FIREARM OFFENSE
7092,444,FRAUD
7093,444,HOMICIDE
7094,444,IDENTITY THEFT
7095,444,ILLEGAL POSSESSION
7096,444,KIDNAPPING
7097,444,PUBLIC INTOXICATION
7098,444,ROBBERY
7099,444,SEXUAL ASSAULT
7100,444,SHOPLIFTING
7101,444,TRAFFIC VIOLATION
7102,444,VANDALISM
7103,444,VEHICLE - STOLEN
7104,445,ARSON
7105,445,ASSAULT
7106,445,BURGLARY
7107,445,COUNTERFEITING
7108,445,CYBERCRIME
7109,445,DOMESTIC VIOLENCE
7110,445,DRUG OFFENSE
7111,445,EXTORTION
7112,445,FIREARM OFFENSE
7113,445,FRAUD
7114,445,HOMICIDE
7115,445,IDENTITY THEFT
7116,445,ILLEGAL POSSESSION
7117,445,KIDNAPPING
7118,445,PUBLIC INTOXICATION
7119,445,ROBBERY
7120,445,SEXUAL ASSAULT
7121,445,SHOPLIFTING
7122,445,TRAFFIC VIOLATION
7123,445,VANDALISM
7124,445,VEHICLE - STOLEN
7125,446,ASSAULT
7126,446,BURGLARY
7127,446,COUNTERFEITING
7128,446,CYBERCRIME
7129,446,DOMESTIC VIOLENCE
7130,446,DRUG OFFENSE
7131,446,EXTORTION
7132,446,FRAUD
7133,446,HOMICIDE
7134,446,IDENTITY THEFT
7135,446,ILLEGAL POSSESSION
7136,446,KIDNAPPING
7137,446,PUBLIC INTOXICATION
7138,446,ROBBERY
7139,446,SEXUAL ASSAULT
7140,446,SHOPLIFTING
7141,446,TRAFFIC VIOLATION
7142,446,VANDALISM
7143,446,VEHICLE - STOLEN
7144,447,ARSON
7145,447,BURGLARY
7146,447,COUNTERFEITING
7147,447,CYBERCRIME
7148,447,DOMESTIC VIOLENCE
7149,447,DRUG OFFENSE
7150,447,EXTORTION
7151,447,FIREARM OFFENSE
7152,447,FRAUD
7153,447,HOMICIDE
7154,447,IDENTITY THEFT
7155,447,ILLEGAL POSSESSION
7156,447,KIDNAPPING
7157,447,PUBLIC INTOXICATION
7158,447,ROBBERY
7159,447,SEXUAL ASSAULT
7160,447,SHOPLIFTING
7161,447,TRAFFIC VIOLATION
7162,447,VANDALISM
7163,447,VEHICLE - STOLEN
7164,448,ARSON
7165,448,ASSAULT
7166,448,BURGLARY
7167,448,COUNTERFEITING
7168,448,CYBERCRIME
7169,448,DRUG OFFENSE
7170,448,EXTORTION
7171,448,FIREARM OFFENSE
7172,448,FRAUD
7173,448,HOMICIDE
7174,448,IDENTITY THEFT
7175,448,ILLEGAL POSSESSION
7176,448,KIDNAPPING
7177,448,PUBLIC INTOXICATION
7178,448,ROBBERY
7179,448,SEXUAL ASSAULT
7180,448,SHOPLIFTING
7181,448,TRAFFIC VIOLATION
7182,448,VANDALISM
7183,448,VEHICLE - STOLEN
7184,449,ARSON
7185,449,ASSAULT
7186,449,BURGLARY
7187,449,COUNTERFEITING
7188,449,CYBERCRIME
7189,449,DOMESTIC VIOLENCE
7190,449,DRUG OFFENSE
7191,449,EXTORTION
7192,449,FIREARM OFFENSE
7193,449,FRAUD
7194,449,HOMICIDE
7195,449,IDENTITY THEFT
7196,449,KIDNAPPING
7197,449,PUBLIC INTOXICATION
7198,449,ROBBERY
7199,449,SEXUAL ASSAULT
7200,449,SHOPLIFTING
7201,449,TRAFFIC VIOLATION
7202,449,VANDALISM
7203,449,VEHICLE - STOLEN
7204,450,ARSON
7205,450,ASSAULT
7206,450,BURGLARY
7207,450,COUNTERFEITING
7208,450,CYBERCRIME
7209,450,DOMESTIC VIOLENCE
7210,450,DRUG OFFENSE
7211,450,EXTORTION
7212,450,FIREARM OFFENSE
7213,450,FRAUD
7214,450,HOMICIDE
7215,450,IDENTITY THEFT
7216,450,ILLEGAL POSSESSION
7217,450,KIDNAPPING
7218,450,PUBLIC INTOXICATION
7219,450,ROBBERY
7220,450,SEXUAL ASSAULT
7221,450,SHOPLIFTING
7222,450,TRAFFIC VIOLATION
7223,450,VANDALISM
7224,451,ARSON
7225,451,ASSAULT
7226,451,BURGLARY
7227,451,COUNTERFEITING
7228,451,CYBERCRIME
7229,451,DOMESTIC VIOLENCE
7230,451,DRUG OFFENSE
7231,451,EXTORTION
7232,451,FIREARM OFFENSE
7233,451,FRAUD
7234,451,HOMICIDE
7235,451,IDENTITY THEFT
7236,451,ILLEGAL POSSESSION
7237,451,KIDNAPPING
7238,451,PUBLIC INTOXICATION
7239,451,ROBBERY
7240,451,SEXUAL ASSAULT
7241,451,SHOPLIFTING
7242,451,TRAFFIC VIOLATION
7243,451,VANDALISM
7244,451,VEHICLE - STOLEN
7245,452,ARSON
7246,452,ASSAULT
7247,452,BURGLARY
7248,452,COUNTERFEITING
7249,452,CYBERCRIME
7250,452,DOMESTIC VIOLENCE
7251,452,DRUG OFFENSE
7252,452,EXTORTION
7253,452,FIREARM OFFENSE
7254,452,FRAUD
7255,452,HOMICIDE
7256,452,IDENTITY THEFT
7257,452,ILLEGAL POSSESSION
7258,452,KIDNAPPING
7259,452,PUBLIC INTOXICATION
7260,452,ROBBERY
7261,452,SEXUAL ASSAULT
7262,452,SHOPLIFTING
7263,452,TRAFFIC VIOLATION
7264,452,VANDALISM
7265,452,VEHICLE - STOLEN
7266,453,ARSON
7267,453,ASSAULT
7268,453,BURGLARY
7269,453,COUNTERFEITING
7270,453,CYBERCRIME
7271,453,DOMESTIC VIOLENCE
7272,453,DRUG OFFENSE
7273,453,EXTORTION
